Results: 	[0.9411]	
Results: 	[0.9411, 0.9444]	
Results: 	[0.9411, 0.9444, 0.9435]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942, 0.9413]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942, 0.9413, 0.9389]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942, 0.9413, 0.9389, 0.939]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942, 0.9413, 0.9389, 0.939, 0.9507]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942, 0.9413, 0.9389, 0.939, 0.9507, 0.9419]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942, 0.9413, 0.9389, 0.939, 0.9507, 0.9419, 0.9456]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942, 0.9413, 0.9389, 0.939, 0.9507, 0.9419, 0.9456, 0.9407]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942, 0.9413, 0.9389, 0.939, 0.9507, 0.9419, 0.9456, 0.9407, 0.9422]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942, 0.9413, 0.9389, 0.939, 0.9507, 0.9419, 0.9456, 0.9407, 0.9422, 0.9419]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942, 0.9413, 0.9389, 0.939, 0.9507, 0.9419, 0.9456, 0.9407, 0.9422, 0.9419, 0.9442]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942, 0.9413, 0.9389, 0.939, 0.9507, 0.9419, 0.9456, 0.9407, 0.9422, 0.9419, 0.9442, 0.9473]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942, 0.9413, 0.9389, 0.939, 0.9507, 0.9419, 0.9456, 0.9407, 0.9422, 0.9419, 0.9442, 0.9473, 0.9413]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942, 0.9413, 0.9389, 0.939, 0.9507, 0.9419, 0.9456, 0.9407, 0.9422, 0.9419, 0.9442, 0.9473, 0.9413, 0.9438]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942, 0.9413, 0.9389, 0.939, 0.9507, 0.9419, 0.9456, 0.9407, 0.9422, 0.9419, 0.9442, 0.9473, 0.9413, 0.9438, 0.9505]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942, 0.9413, 0.9389, 0.939, 0.9507, 0.9419, 0.9456, 0.9407, 0.9422, 0.9419, 0.9442, 0.9473, 0.9413, 0.9438, 0.9505, 0.9483]	
Results: 	[0.9411, 0.9444, 0.9435, 0.9483, 0.9419, 0.9411, 0.9469, 0.9389, 0.9413, 0.9402, 0.94, 0.9429, 0.9446, 0.942, 0.9413, 0.9389, 0.939, 0.9507, 0.9419, 0.9456, 0.9407, 0.9422, 0.9419, 0.9442, 0.9473, 0.9413, 0.9438, 0.9505, 0.9483, 0.9422]
30 Support Sets: (Mean:0.94323, SD:0.003274788753387065) | 	














































































