Results: 	[0.872]	
Results: 	[0.872, 0.8643]	
Results: 	[0.872, 0.8643, 0.8658]	
Results: 	[0.872, 0.8643, 0.8658, 0.869]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686, 0.8633]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686, 0.8633, 0.8676]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686, 0.8633, 0.8676, 0.87]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686, 0.8633, 0.8676, 0.87, 0.869]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686, 0.8633, 0.8676, 0.87, 0.869, 0.867]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686, 0.8633, 0.8676, 0.87, 0.869, 0.867, 0.8602]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686, 0.8633, 0.8676, 0.87, 0.869, 0.867, 0.8602, 0.8622]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686, 0.8633, 0.8676, 0.87, 0.869, 0.867, 0.8602, 0.8622, 0.854]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686, 0.8633, 0.8676, 0.87, 0.869, 0.867, 0.8602, 0.8622, 0.854, 0.8631]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686, 0.8633, 0.8676, 0.87, 0.869, 0.867, 0.8602, 0.8622, 0.854, 0.8631, 0.8675]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686, 0.8633, 0.8676, 0.87, 0.869, 0.867, 0.8602, 0.8622, 0.854, 0.8631, 0.8675, 0.8701]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686, 0.8633, 0.8676, 0.87, 0.869, 0.867, 0.8602, 0.8622, 0.854, 0.8631, 0.8675, 0.8701, 0.8644]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686, 0.8633, 0.8676, 0.87, 0.869, 0.867, 0.8602, 0.8622, 0.854, 0.8631, 0.8675, 0.8701, 0.8644, 0.8639]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686, 0.8633, 0.8676, 0.87, 0.869, 0.867, 0.8602, 0.8622, 0.854, 0.8631, 0.8675, 0.8701, 0.8644, 0.8639, 0.8649]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686, 0.8633, 0.8676, 0.87, 0.869, 0.867, 0.8602, 0.8622, 0.854, 0.8631, 0.8675, 0.8701, 0.8644, 0.8639, 0.8649, 0.8615]	
Results: 	[0.872, 0.8643, 0.8658, 0.869, 0.8633, 0.8711, 0.8672, 0.8686, 0.8633, 0.8676, 0.87, 0.869, 0.867, 0.8602, 0.8622, 0.854, 0.8631, 0.8675, 0.8701, 0.8644, 0.8639, 0.8649, 0.8615, 0.8606]	
