Results: 	[0.9891]	
Results: 	[0.9891, 0.9906]	
Results: 	[0.9891, 0.9906, 0.992]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982, 0.9912]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982, 0.9912, 0.9765]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982, 0.9912, 0.9765, 0.9914]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982, 0.9912, 0.9765, 0.9914, 0.9899]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982, 0.9912, 0.9765, 0.9914, 0.9899, 0.985]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982, 0.9912, 0.9765, 0.9914, 0.9899, 0.985, 0.9759]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982, 0.9912, 0.9765, 0.9914, 0.9899, 0.985, 0.9759, 0.9906]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982, 0.9912, 0.9765, 0.9914, 0.9899, 0.985, 0.9759, 0.9906, 0.9925]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982, 0.9912, 0.9765, 0.9914, 0.9899, 0.985, 0.9759, 0.9906, 0.9925, 0.9918]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982, 0.9912, 0.9765, 0.9914, 0.9899, 0.985, 0.9759, 0.9906, 0.9925, 0.9918, 0.992]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982, 0.9912, 0.9765, 0.9914, 0.9899, 0.985, 0.9759, 0.9906, 0.9925, 0.9918, 0.992, 0.9892]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982, 0.9912, 0.9765, 0.9914, 0.9899, 0.985, 0.9759, 0.9906, 0.9925, 0.9918, 0.992, 0.9892, 0.9906]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982, 0.9912, 0.9765, 0.9914, 0.9899, 0.985, 0.9759, 0.9906, 0.9925, 0.9918, 0.992, 0.9892, 0.9906, 0.9903]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982, 0.9912, 0.9765, 0.9914, 0.9899, 0.985, 0.9759, 0.9906, 0.9925, 0.9918, 0.992, 0.9892, 0.9906, 0.9903, 0.9895]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982, 0.9912, 0.9765, 0.9914, 0.9899, 0.985, 0.9759, 0.9906, 0.9925, 0.9918, 0.992, 0.9892, 0.9906, 0.9903, 0.9895, 0.9936]	
Results: 	[0.9891, 0.9906, 0.992, 0.9939, 0.9769, 0.982, 0.9912, 0.9765, 0.9914, 0.9899, 0.985, 0.9759, 0.9906, 0.9925, 0.9918, 0.992, 0.9892, 0.9906, 0.9903, 0.9895, 0.9936, 0.9791]	
