Results: 	[0.9735]	
Results: 	[0.9735, 0.9823]	
Results: 	[0.9735, 0.9823, 0.8711]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823, 0.9822]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823, 0.9822, 0.9779]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823, 0.9822, 0.9779, 0.9779]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823, 0.9822, 0.9779, 0.9779, 0.9779]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823, 0.9822, 0.9779, 0.9779, 0.9779, 0.9779]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823, 0.9822, 0.9779, 0.9779, 0.9779, 0.9779, 0.9646]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823, 0.9822, 0.9779, 0.9779, 0.9779, 0.9779, 0.9646, 0.9732]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823, 0.9822, 0.9779, 0.9779, 0.9779, 0.9779, 0.9646, 0.9732, 0.9778]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823, 0.9822, 0.9779, 0.9779, 0.9779, 0.9779, 0.9646, 0.9732, 0.9778, 0.9822]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823, 0.9822, 0.9779, 0.9779, 0.9779, 0.9779, 0.9646, 0.9732, 0.9778, 0.9822, 0.9823]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823, 0.9822, 0.9779, 0.9779, 0.9779, 0.9779, 0.9646, 0.9732, 0.9778, 0.9822, 0.9823, 0.9867]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823, 0.9822, 0.9779, 0.9779, 0.9779, 0.9779, 0.9646, 0.9732, 0.9778, 0.9822, 0.9823, 0.9867, 0.9867]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823, 0.9822, 0.9779, 0.9779, 0.9779, 0.9779, 0.9646, 0.9732, 0.9778, 0.9822, 0.9823, 0.9867, 0.9867, 0.9822]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823, 0.9822, 0.9779, 0.9779, 0.9779, 0.9779, 0.9646, 0.9732, 0.9778, 0.9822, 0.9823, 0.9867, 0.9867, 0.9822, 0.9646]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823, 0.9822, 0.9779, 0.9779, 0.9779, 0.9779, 0.9646, 0.9732, 0.9778, 0.9822, 0.9823, 0.9867, 0.9867, 0.9822, 0.9646, 0.9867]	
Results: 	[0.9735, 0.9823, 0.8711, 0.9735, 0.9823, 0.9867, 0.9779, 0.9558, 0.9779, 0.969, 0.9823, 0.8622, 0.969, 0.9823, 0.9822, 0.9779, 0.9779, 0.9779, 0.9779, 0.9646, 0.9732, 0.9778, 0.9822, 0.9823, 0.9867, 0.9867, 0.9822, 0.9646, 0.9867, 0.9823]
30 Support Sets: (Mean:0.9702966666666667, SD:0.029125903666115085) | 	
