Results: 	[0.9973]	
Results: 	[0.9973, 0.9982]	
Results: 	[0.9973, 0.9982, 0.9885]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982, 0.9982]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982, 0.9982, 0.9978]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982, 0.9982, 0.9978, 0.9979]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982, 0.9982, 0.9978, 0.9979, 0.9979]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982, 0.9982, 0.9978, 0.9979, 0.9979, 0.998]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982, 0.9982, 0.9978, 0.9979, 0.9979, 0.998, 0.9966]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982, 0.9982, 0.9978, 0.9979, 0.9979, 0.998, 0.9966, 0.9975]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982, 0.9982, 0.9978, 0.9979, 0.9979, 0.998, 0.9966, 0.9975, 0.9977]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982, 0.9982, 0.9978, 0.9979, 0.9979, 0.998, 0.9966, 0.9975, 0.9977, 0.9982]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982, 0.9982, 0.9978, 0.9979, 0.9979, 0.998, 0.9966, 0.9975, 0.9977, 0.9982, 0.9982]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982, 0.9982, 0.9978, 0.9979, 0.9979, 0.998, 0.9966, 0.9975, 0.9977, 0.9982, 0.9982, 0.9986]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982, 0.9982, 0.9978, 0.9979, 0.9979, 0.998, 0.9966, 0.9975, 0.9977, 0.9982, 0.9982, 0.9986, 0.9986]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982, 0.9982, 0.9978, 0.9979, 0.9979, 0.998, 0.9966, 0.9975, 0.9977, 0.9982, 0.9982, 0.9986, 0.9986, 0.9981]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982, 0.9982, 0.9978, 0.9979, 0.9979, 0.998, 0.9966, 0.9975, 0.9977, 0.9982, 0.9982, 0.9986, 0.9986, 0.9981, 0.9965]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982, 0.9982, 0.9978, 0.9979, 0.9979, 0.998, 0.9966, 0.9975, 0.9977, 0.9982, 0.9982, 0.9986, 0.9986, 0.9981, 0.9965, 0.9986]	
Results: 	[0.9973, 0.9982, 0.9885, 0.9973, 0.9982, 0.9987, 0.9977, 0.996, 0.9978, 0.9972, 0.9982, 0.9878, 0.9971, 0.9982, 0.9982, 0.9978, 0.9979, 0.9979, 0.998, 0.9966, 0.9975, 0.9977, 0.9982, 0.9982, 0.9986, 0.9986, 0.9981, 0.9965, 0.9986, 0.9982]
30 Support Sets: (Mean:0.99716, SD:0.0025338535461039216) | 	
