Results: 	[0.7597]	
Results: 	[0.7597, 0.816]	
Results: 	[0.7597, 0.816, 0.8632]	
Results: 	[0.7597, 0.816, 0.8632, 0.77]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578, 0.8012]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578, 0.8012, 0.8042]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578, 0.8012, 0.8042, 0.8546]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578, 0.8012, 0.8042, 0.8546, 0.7856]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578, 0.8012, 0.8042, 0.8546, 0.7856, 0.8489]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578, 0.8012, 0.8042, 0.8546, 0.7856, 0.8489, 0.8229]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578, 0.8012, 0.8042, 0.8546, 0.7856, 0.8489, 0.8229, 0.7318]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578, 0.8012, 0.8042, 0.8546, 0.7856, 0.8489, 0.8229, 0.7318, 0.7579]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578, 0.8012, 0.8042, 0.8546, 0.7856, 0.8489, 0.8229, 0.7318, 0.7579, 0.8545]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578, 0.8012, 0.8042, 0.8546, 0.7856, 0.8489, 0.8229, 0.7318, 0.7579, 0.8545, 0.7981]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578, 0.8012, 0.8042, 0.8546, 0.7856, 0.8489, 0.8229, 0.7318, 0.7579, 0.8545, 0.7981, 0.8071]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578, 0.8012, 0.8042, 0.8546, 0.7856, 0.8489, 0.8229, 0.7318, 0.7579, 0.8545, 0.7981, 0.8071, 0.8322]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578, 0.8012, 0.8042, 0.8546, 0.7856, 0.8489, 0.8229, 0.7318, 0.7579, 0.8545, 0.7981, 0.8071, 0.8322, 0.7886]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578, 0.8012, 0.8042, 0.8546, 0.7856, 0.8489, 0.8229, 0.7318, 0.7579, 0.8545, 0.7981, 0.8071, 0.8322, 0.7886, 0.7706]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578, 0.8012, 0.8042, 0.8546, 0.7856, 0.8489, 0.8229, 0.7318, 0.7579, 0.8545, 0.7981, 0.8071, 0.8322, 0.7886, 0.7706, 0.7547]	
Results: 	[0.7597, 0.816, 0.8632, 0.77, 0.8562, 0.8387, 0.6578, 0.8012, 0.8042, 0.8546, 0.7856, 0.8489, 0.8229, 0.7318, 0.7579, 0.8545, 0.7981, 0.8071, 0.8322, 0.7886, 0.7706, 0.7547, 0.796]	
