Results: 	[0.5882]	
Results: 	[0.5882, 0.5737]	
Results: 	[0.5882, 0.5737, 0.5753]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501, 0.5863]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501, 0.5863, 0.6006]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501, 0.5863, 0.6006, 0.5847]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501, 0.5863, 0.6006, 0.5847, 0.5782]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501, 0.5863, 0.6006, 0.5847, 0.5782, 0.5818]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501, 0.5863, 0.6006, 0.5847, 0.5782, 0.5818, 0.6157]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501, 0.5863, 0.6006, 0.5847, 0.5782, 0.5818, 0.6157, 0.6494]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501, 0.5863, 0.6006, 0.5847, 0.5782, 0.5818, 0.6157, 0.6494, 0.6134]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501, 0.5863, 0.6006, 0.5847, 0.5782, 0.5818, 0.6157, 0.6494, 0.6134, 0.6207]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501, 0.5863, 0.6006, 0.5847, 0.5782, 0.5818, 0.6157, 0.6494, 0.6134, 0.6207, 0.5831]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501, 0.5863, 0.6006, 0.5847, 0.5782, 0.5818, 0.6157, 0.6494, 0.6134, 0.6207, 0.5831, 0.6012]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501, 0.5863, 0.6006, 0.5847, 0.5782, 0.5818, 0.6157, 0.6494, 0.6134, 0.6207, 0.5831, 0.6012, 0.633]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501, 0.5863, 0.6006, 0.5847, 0.5782, 0.5818, 0.6157, 0.6494, 0.6134, 0.6207, 0.5831, 0.6012, 0.633, 0.5863]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501, 0.5863, 0.6006, 0.5847, 0.5782, 0.5818, 0.6157, 0.6494, 0.6134, 0.6207, 0.5831, 0.6012, 0.633, 0.5863, 0.5802]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501, 0.5863, 0.6006, 0.5847, 0.5782, 0.5818, 0.6157, 0.6494, 0.6134, 0.6207, 0.5831, 0.6012, 0.633, 0.5863, 0.5802, 0.6193]	
Results: 	[0.5882, 0.5737, 0.5753, 0.6551, 0.5501, 0.5863, 0.6006, 0.5847, 0.5782, 0.5818, 0.6157, 0.6494, 0.6134, 0.6207, 0.5831, 0.6012, 0.633, 0.5863, 0.5802, 0.6193, 0.5407]	
