Results: 	[0.9993]	
Results: 	[0.9993, 0.9989]	
Results: 	[0.9993, 0.9989, 0.9986]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993, 0.9989]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9993]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9993, 0.9993]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9993, 0.9993, 0.9975]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9993, 0.9993, 0.9975, 0.9993]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9993, 0.9993, 0.9975, 0.9993, 0.9993]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9993, 0.9993, 0.9975, 0.9993, 0.9993, 0.9993]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9993, 0.9993, 0.9975, 0.9993, 0.9993, 0.9993, 0.9989]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9993, 0.9993, 0.9975, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9993, 0.9993, 0.9975, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9993, 0.9993, 0.9975, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9975]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9993, 0.9993, 0.9975, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9975, 0.9989]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9993, 0.9993, 0.9975, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9975, 0.9989, 0.9989]	
Results: 	[0.9993, 0.9989, 0.9986, 0.9993, 0.9945, 0.9996, 0.9989, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9993, 0.9993, 0.9975, 0.9993, 0.9993, 0.9993, 0.9989, 0.9993, 0.9993, 0.9975, 0.9989, 0.9989, 0.9996]	
