Results: 	[1.0]	
Results: 	[1.0, 0.9819]	
Results: 	[1.0, 0.9819, 0.9819]	
Results: 	[1.0, 0.9819, 0.9819, 1.0]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819, 0.9955]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819, 0.9955, 1.0]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819, 0.9955, 1.0, 0.991]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819, 0.9955, 1.0, 0.991, 1.0]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819, 0.9955, 1.0, 0.991, 1.0, 0.9818]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819, 0.9955, 1.0, 0.991, 1.0, 0.9818, 1.0]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819, 0.9955, 1.0, 0.991, 1.0, 0.9818, 1.0, 1.0]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819, 0.9955, 1.0, 0.991, 1.0, 0.9818, 1.0, 1.0, 0.991]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819, 0.9955, 1.0, 0.991, 1.0, 0.9818, 1.0, 1.0, 0.991, 0.9864]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819, 0.9955, 1.0, 0.991, 1.0, 0.9818, 1.0, 1.0, 0.991, 0.9864, 0.9955]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819, 0.9955, 1.0, 0.991, 1.0, 0.9818, 1.0, 1.0, 0.991, 0.9864, 0.9955, 1.0]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819, 0.9955, 1.0, 0.991, 1.0, 0.9818, 1.0, 1.0, 0.991, 0.9864, 0.9955, 1.0, 0.991]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819, 0.9955, 1.0, 0.991, 1.0, 0.9818, 1.0, 1.0, 0.991, 0.9864, 0.9955, 1.0, 0.991, 1.0]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819, 0.9955, 1.0, 0.991, 1.0, 0.9818, 1.0, 1.0, 0.991, 0.9864, 0.9955, 1.0, 0.991, 1.0, 0.9955]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819, 0.9955, 1.0, 0.991, 1.0, 0.9818, 1.0, 1.0, 0.991, 0.9864, 0.9955, 1.0, 0.991, 1.0, 0.9955, 0.9955]	
Results: 	[1.0, 0.9819, 0.9819, 1.0, 0.9729, 1.0, 0.991, 0.9955, 0.9864, 0.9819, 0.991, 1.0, 1.0, 0.9819, 0.9955, 1.0, 0.991, 1.0, 0.9818, 1.0, 1.0, 0.991, 0.9864, 0.9955, 1.0, 0.991, 1.0, 0.9955, 0.9955, 0.9819]
30 Support Sets: (Mean:0.9923166666666666, SD:0.00789775539187465) | 	
