Results: 	[0.9952]	
Results: 	[0.9952, 0.9932]	
Results: 	[0.9952, 0.9932, 0.9947]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995, 0.9953]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995, 0.9953, 0.9957]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995, 0.9953, 0.9957, 0.9947]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995, 0.9953, 0.9957, 0.9947, 0.9892]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995, 0.9953, 0.9957, 0.9947, 0.9892, 0.9936]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995, 0.9953, 0.9957, 0.9947, 0.9892, 0.9936, 0.9951]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995, 0.9953, 0.9957, 0.9947, 0.9892, 0.9936, 0.9951, 0.9941]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995, 0.9953, 0.9957, 0.9947, 0.9892, 0.9936, 0.9951, 0.9941, 0.9923]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995, 0.9953, 0.9957, 0.9947, 0.9892, 0.9936, 0.9951, 0.9941, 0.9923, 0.9941]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995, 0.9953, 0.9957, 0.9947, 0.9892, 0.9936, 0.9951, 0.9941, 0.9923, 0.9941, 0.9956]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995, 0.9953, 0.9957, 0.9947, 0.9892, 0.9936, 0.9951, 0.9941, 0.9923, 0.9941, 0.9956, 0.9956]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995, 0.9953, 0.9957, 0.9947, 0.9892, 0.9936, 0.9951, 0.9941, 0.9923, 0.9941, 0.9956, 0.9956, 0.9941]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995, 0.9953, 0.9957, 0.9947, 0.9892, 0.9936, 0.9951, 0.9941, 0.9923, 0.9941, 0.9956, 0.9956, 0.9941, 0.9914]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995, 0.9953, 0.9957, 0.9947, 0.9892, 0.9936, 0.9951, 0.9941, 0.9923, 0.9941, 0.9956, 0.9956, 0.9941, 0.9914, 0.9962]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995, 0.9953, 0.9957, 0.9947, 0.9892, 0.9936, 0.9951, 0.9941, 0.9923, 0.9941, 0.9956, 0.9956, 0.9941, 0.9914, 0.9962, 0.9957]	
Results: 	[0.9952, 0.9932, 0.9947, 0.9973, 0.9957, 0.993, 0.9952, 0.9944, 0.9946, 0.9886, 0.995, 0.9953, 0.9957, 0.9947, 0.9892, 0.9936, 0.9951, 0.9941, 0.9923, 0.9941, 0.9956, 0.9956, 0.9941, 0.9914, 0.9962, 0.9957, 0.9952]	
